Parent Molecule,Name,InChIKey,Smiles,Drug Type,Administration_Routes,SideEffects,Oral,Parenteral,Topical,Phase,First Approval,Withdrawn Flag
CHEMBL1750,CLOFARABINE,WDDPHFBMKLOVOX-AYQXTPAHSA-N,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,1:Synthetic Small Molecule,,,0,1,0,4.0,2004.0,False
CHEMBL1201212,MIDODRINE,PTKSEFOSCHHMPD-UHFFFAOYSA-N,COc1ccc(OC)c(C(O)CNC(=O)CN)c1,1:Synthetic Small Molecule,,,1,0,0,4.0,1996.0,False
CHEMBL1200538,BETAMETHASONE ACETATE,AKUJBENLRBOFTD-QZIXMDIESA-N,CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1:Synthetic Small Molecule,,,0,1,0,4.0,1965.0,False
CHEMBL2104745,PAGOCLONE,HIUPRQPBWVEQJJ-UHFFFAOYSA-N,CC(C)CCC(=O)CC1c2ccccc2C(=O)N1c1ccc2ccc(Cl)nc2n1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL697,METHSUXIMIDE,AJXPJJZHWIXJCJ-UHFFFAOYSA-N,CN1C(=O)CC(C)(c2ccccc2)C1=O,1:Synthetic Small Molecule,,,1,0,0,4.0,1957.0,False
CHEMBL25336,BISANTRENE,NJSMWLQOCQIOPE-OCHFTUDZSA-N,C(=N/NC1=NCCN1)\c1c2ccccc2c(/C=N/NC2=NCCN2)c2ccccc12,1:Synthetic Small Molecule,,,0,0,0,3.0,,False
CHEMBL865,VALDECOXIB,LNPDTQAFDNKSHK-UHFFFAOYSA-N,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,1:Synthetic Small Molecule,,,1,0,0,4.0,2001.0,True
CHEMBL1770916,NIROGACESTAT,VFCRKLWBYMDAED-REWPJTCUSA-N,CCC[C@H](N[C@H]1CCc2cc(F)cc(F)c2C1)C(=O)Nc1cn(C(C)(C)CNCC(C)(C)C)cn1,1:Synthetic Small Molecule,,,1,0,0,4.0,2023.0,False
CHEMBL1944698,ZOTIRACICLIB,VXBAJLGYBMTJCY-NSCUHMNNSA-N,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL5095036,AZENOSERTIB,OXTSYWDBUVRXFF-GDLZYMKVSA-N,C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1ccc2c(n1)[C@@](O)(CC)CC2,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL5314537,RESIGRATINIB,YXVDEILMUVTDMK-JKSUJKDBSA-N,C=CC(=O)N1C[C@@H](n2nc(C#Cc3c(F)cc4c(ncn4C4CC4)c3F)c(C(N)=O)c2NC)C[C@@H]1COC,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL858,EDETIC ACID,KCXVZYZYPLLWCC-UHFFFAOYSA-N,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,1:Synthetic Small Molecule,,,0,0,0,3.0,,False
CHEMBL455186,TREOSULFAN,YCPOZVAOBBQLRI-WDSKDSINSA-N,CS(=O)(=O)OC[C@H](O)[C@@H](O)COS(C)(=O)=O,1:Synthetic Small Molecule,,,0,0,0,4.0,2019.0,False
CHEMBL3694493,VIPOGLANSTAT,PFORUFFGGNOLPJ-UHFFFAOYSA-N,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(OCC(F)F)cc21,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL4097139,ICANBELIMOD,YBIFMTGYWXNIRZ-UHFFFAOYSA-N,CC(C)Cc1ccc(-c2nc(-c3ccc(CN4CC(C(=O)O)C4)c(F)c3)no2)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL4297436,SRT-2104,LAMQVIQMVKWXOC-UHFFFAOYSA-N,Cc1nc(-c2cccnc2)sc1C(=O)Nc1ccccc1-c1cn2c(CN3CCOCC3)csc2n1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL566757,DAPORINAD,KPBNHDGDUADAGP-VAWYXSNFSA-N,O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccccc2)CC1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL429736,RETOSIBAN,PLVGDGRBPMVYPB-FDUHJNRSSA-N,CC[C@H](C)[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)N1CCOCC1)c1coc(C)n1,1:Synthetic Small Molecule,,,0,0,0,3.0,,False
CHEMBL1230209,TIGEMOCOXIB,QGCKNIAMHUUUDI-LBPRGKRZSA-N,CC(C)(C)c1cc2c(cc1Cl)C=C(C(=O)O)[C@@H](C(F)(F)F)O2,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1370,BUDESONIDE,VOVIALXJUBGFJZ-KWVAZRHASA-N,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1:Synthetic Small Molecule,,,1,0,1,4.0,1994.0,False
CHEMBL562668,OTENABANT,UNAZAADNBYXMIV-UHFFFAOYSA-N,CCNC1(C(N)=O)CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,1:Synthetic Small Molecule,,,0,0,0,3.0,,False
CHEMBL415049,BARASERTIB,GBJVVSCPOBPEIT-UHFFFAOYSA-N,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,1:Synthetic Small Molecule,,,0,0,0,3.0,,False
CHEMBL1910856,PF-03635659,WGOJWDWKHJHXSV-UHFFFAOYSA-N,CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC(Oc2cccc(O)c2)C1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL481,IRINOTECAN,UWKQSNNFCGGAFS-XIFFEERXSA-N,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,1:Synthetic Small Molecule,,,0,1,0,4.0,1996.0,False
CHEMBL4228124,ORG-25935,UEBBYLJZCHTLEG-UTKZUKDTSA-N,COc1ccc2c(c1)CC[C@H](CN(C)CC(=O)O)[C@@H]2c1ccccc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL5095064,FENIRALSTAT,ZRUFVDPYHLTYPD-UHFFFAOYSA-N,COCc1nn(Cc2ccc(Cn3cc(F)ccc3=O)cc2)cc1C(=O)NCc1nccc(OC)c1F,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1644695,SODIUM IODIDE,FVAUCKIRQBBSSJ-UHFFFAOYSA-M,[I-].[Na+],9:Inorganic,,,1,0,0,4.0,1976.0,False
CHEMBL42442,OXFENDAZOLE,BEZZFPOZAYTVHN-UHFFFAOYSA-N,COC(=O)Nc1nc2cc([S+]([O-])c3ccccc3)ccc2[nH]1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL297302,BENPERIDOL,FEBOTPHFXYHVPL-UHFFFAOYSA-N,O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,1:Synthetic Small Molecule,,,0,0,0,3.0,,False
CHEMBL1231871,CARBON DIOXIDE,CURLTUGMZLYLDI-UHFFFAOYSA-N,O=C=O,1:Synthetic Small Molecule,,,0,0,0,3.0,,False
CHEMBL8030,TOLIMIDONE,HJQILFPVRNHTIG-UHFFFAOYSA-N,Cc1cccc(Oc2cnc(=O)[nH]c2)c1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL4994054,ACLOPROXALAP,NOFRQDXKZDAYGB-UHFFFAOYSA-N,CC(C)(O)c1nc2ccccc2cc1N,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL606258,OLEANDOMYCIN,RZPAKFUAFGMUPI-QESOVKLGSA-N,CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@@H](C)C[C@@]3(CO3)C(=O)[C@H](C)[C@@H](O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1946618,AZD-7268,ZJKUETLEJYCOBO-UHFFFAOYSA-N,CN(CCO)C(=O)c1ccc(C(=C2CCN(Cc3cscn3)CC2)c2cccc3cccnc23)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1651534,REDAFAMDASTAT,BATCTBJIJJEPHM-UHFFFAOYSA-N,O=C(Nc1cccnn1)N1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1238,AZELAIC ACID,BDJRBEYXGGNYIS-UHFFFAOYSA-N,O=C(O)CCCCCCCC(=O)O,1:Synthetic Small Molecule,,,0,0,1,4.0,1995.0,False
CHEMBL3833367,SATRAPLATIN,,,1:Synthetic Small Molecule,,,0,0,0,3.0,,False
CHEMBL2103863,ABEXINOSTAT,MAUCONCHVWBMHK-UHFFFAOYSA-N,CN(C)Cc1c(C(=O)NCCOc2ccc(C(=O)NO)cc2)oc2ccccc12,1:Synthetic Small Molecule,,,0,0,0,3.0,,False
CHEMBL1574,PHENTERMINE,DHHVAGZRUROJKS-UHFFFAOYSA-N,CC(C)(N)Cc1ccccc1,1:Synthetic Small Molecule,,,1,0,0,4.0,1959.0,True
CHEMBL226335,RUTIN,IKGXIBQEEMLURG-NVPNHPEKSA-N,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,1:Synthetic Small Molecule,,,0,0,0,3.0,,False
CHEMBL4650215,INAVOLISIB,SGEUNORSOZVTOL-CABZTGNLSA-N,C[C@H](Nc1ccc2c(c1)OCCn1cc(N3C(=O)OC[C@H]3C(F)F)nc1-2)C(N)=O,1:Synthetic Small Molecule,,,1,0,0,4.0,2024.0,False
CHEMBL12420,"N,N-DIMETHYLTRYPTAMINE",DMULVCHRPCFFGV-UHFFFAOYSA-N,CN(C)CCc1c[nH]c2ccccc12,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL673,PARGYLINE,DPWPWRLQFGFJFI-UHFFFAOYSA-N,C#CCN(C)Cc1ccccc1,1:Synthetic Small Molecule,,,1,0,0,4.0,1982.0,False
CHEMBL2402904,FELCISETRAG,MZOITCJKGUIQEI-UHFFFAOYSA-N,COC(=O)N1CCC(CN2CCC(CNC(=O)c3cccc4[nH]c(C(C)C)nc34)CC2)CC1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL243712,AMISULPRIDE,NTJOBXMMWNYJFB-UHFFFAOYSA-N,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,1:Synthetic Small Molecule,,,0,1,0,4.0,1986.0,False
CHEMBL1257051,TEDIZOLID,XFALPSLJIHVRKE-GFCCVEGCSA-N,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,1:Synthetic Small Molecule,,,0,0,0,3.0,,False
CHEMBL5095398,IVARMACITINIB,DNBCBAXDWNDRNO-FOSCPWQOSA-N,COc1nsc(NC(=O)N2C[C@H]3C[C@H](N(C)c4ncnc5[nH]ccc45)C[C@H]3C2)n1,1:Synthetic Small Molecule,,,0,0,0,3.0,,False
CHEMBL4847260,BEROTERKIB ANHYDROUS,BVRGQPJKSKKGIH-PUAOIOHZSA-N,COc1cc(F)cc([C@@H](CO)NC(=O)[C@@H](C)N2Cc3ccc(-c4nc(NC5CCOCC5)ncc4Cl)cc3C2=O)c1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1765293,ALMINOPROFEN,FPHLBGOJWPEVME-UHFFFAOYSA-N,C=C(C)CNc1ccc(C(C)C(=O)O)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL5095099,EXARAFENIB,GZMYLSJUNSCMTD-MOPGFXCFSA-N,Cc1ccc(NC(=O)N2CC[C@@H](CC(F)(F)F)C2)cc1-c1cc(N[C@H](C)CO)nc(N2CCOCC2)c1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2110760,BAMIFYLLINE,VVUYEFBRTFASAH-UHFFFAOYSA-N,CCN(CCO)CCn1c(Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL9298,FADROZOLE,CLPFFLWZZBQMAO-UHFFFAOYSA-N,N#Cc1ccc(C2CCCc3cncn32)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL3305985,ALCURONIUM,MUQUYTSLDVKIOF-CHJKCJHBSA-N,C=CC[N@@+]12CC[C@@]34c5ccccc5N5/C=C6/[C@H]7C[C@H]8[C@@]9(CC[N@@+]8(CC=C)C/C7=C/CO)c7ccccc7N(/C=C(/[C@@H](C[C@@H]31)/C(=C\CO)C2)[C@H]54)[C@@H]69,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1316,CARPROFEN,PUXBGTOOZJQSKH-UHFFFAOYSA-N,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,1:Synthetic Small Molecule,,,1,0,0,4.0,1987.0,False
CHEMBL431651,ENRASENTAN,GLCKXJLCYIJMRB-UPRLRBBYSA-N,CCCOc1ccc2c(c1)[C@@H](c1ccc(OC)cc1OCCO)[C@H](C(=O)O)[C@H]2c1ccc2c(c1)OCO2,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL3234681,TEDALINAB,NTPZXHMTJGOMCJ-WDEREUQCSA-N,CC(C)(C)NC(=O)c1nn(-c2ccc(F)cc2F)c2c1[C@H]1CC[C@@H]2C1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL677,LEVONORDEFRIN,GEFQWZLICWMTKF-CDUCUWFYSA-N,C[C@H](N)[C@H](O)c1ccc(O)c(O)c1,1:Synthetic Small Molecule,,,0,1,0,4.0,1960.0,False
CHEMBL110691,CHLORMADINONE ACETATE,QMBJSIBWORFWQT-DFXBJWIESA-N,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,1:Synthetic Small Molecule,,,0,0,0,4.0,,True
CHEMBL1184360,DIAMTHAZOLE,WGMYEOIMVYADRJ-UHFFFAOYSA-N,CCN(CC)CCOc1ccc2nc(N(C)C)sc2c1,1:Synthetic Small Molecule,,,0,0,0,4.0,,True
CHEMBL1201219,VECURONIUM,BGSZAXLLHYERSY-XQIGCQGXSA-N,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1,1:Synthetic Small Molecule,,,0,1,0,4.0,1984.0,False
CHEMBL1388,MONOBENZONE,VYQNWZOUAUKGHI-UHFFFAOYSA-N,Oc1ccc(OCc2ccccc2)cc1,1:Synthetic Small Molecule,,,0,0,1,4.0,1952.0,False
CHEMBL1200790,METHYPRYLON,SIDLZWOQUZRBRU-UHFFFAOYSA-N,CCC1(CC)C(=O)NCC(C)C1=O,1:Synthetic Small Molecule,,,1,0,0,4.0,1982.0,False
CHEMBL1201269,CHLORPHENTERMINE,ZCKAMNXUHHNZLN-UHFFFAOYSA-N,CC(C)(N)Cc1ccc(Cl)cc1,1:Synthetic Small Molecule,,,1,0,0,4.0,,True
CHEMBL1201328,CARPHENAZINE,XZSMZRXAEFNJCU-UHFFFAOYSA-N,CCC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,1:Synthetic Small Molecule,,,1,0,0,4.0,1982.0,False
CHEMBL276520,INDALPINE,SADQVAVFGNTEOD-UHFFFAOYSA-N,c1ccc2c(CCC3CCNCC3)c[nH]c2c1,1:Synthetic Small Molecule,,,0,0,0,4.0,,True
CHEMBL1200802,TALBUTAL,BJVVMKUXKQHWJK-UHFFFAOYSA-N,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,1:Synthetic Small Molecule,,,1,0,0,4.0,1982.0,False
CHEMBL1740513,ISAXONINE,FTCYIGBVOHNHCD-UHFFFAOYSA-N,CC(C)Nc1ncccn1,1:Synthetic Small Molecule,,,0,0,0,4.0,,True
CHEMBL578767,FLUMEXADOL,GXPYCYWPUGKQIJ-UHFFFAOYSA-N,FC(F)(F)c1cccc(C2CNCCO2)c1,1:Synthetic Small Molecule,,,0,0,0,4.0,,True
CHEMBL1200614,IOVERSOL,AMDBBAQNWSUWGN-UHFFFAOYSA-N,O=C(NCC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(N(CCO)C(=O)CO)c1I,1:Synthetic Small Molecule,,,0,1,0,4.0,1988.0,False
CHEMBL1909282,FENCLOZIC ACID,APBSKHYXXKHJFK-UHFFFAOYSA-N,O=C(O)Cc1csc(-c2ccc(Cl)cc2)n1,1:Synthetic Small Molecule,,,0,0,0,4.0,,True
CHEMBL29919,ELPETRIGINE,NNXUYJFHOVCRSM-UHFFFAOYSA-N,Nc1cnc(-c2cc(Cl)cc(Cl)c2Cl)c(N)n1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL259972,MOFEZOLAC,DJEIHHYCDCTAAH-UHFFFAOYSA-N,COc1ccc(-c2noc(CC(=O)O)c2-c2ccc(OC)cc2)cc1,1:Synthetic Small Molecule,,,1,0,0,4.0,1994.0,False
CHEMBL22055,SUFUGOLIX,UCQSBGOFELXYIN-UHFFFAOYSA-N,CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)Cc2ccccc2)c(=O)n(-c2ccccc2)c(=O)n3Cc2c(F)cccc2F)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL5314435,PELECOPAN,AUARNXJEAZFQCQ-UHFFFAOYSA-N,NCc1nccc(-c2cc(COc3ccccc3CC(=O)O)cc3ccoc23)c1F,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL146972,PHOSPHORYLETHANOLAMINE,SUHOOTKUPISOBE-UHFFFAOYSA-N,NCCOP(=O)(O)O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL20684,ABT-751,URCVCIZFVQDVPM-UHFFFAOYSA-N,COc1ccc(S(=O)(=O)Nc2cccnc2Nc2ccc(O)cc2)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL3646118,MOLIDUSTAT,IJMBOKOTALXLKS-UHFFFAOYSA-N,O=c1c(-n2ccnn2)c[nH]n1-c1cc(N2CCOCC2)ncn1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL4080062,BFH-772,JNLSTLQFDDAULK-UHFFFAOYSA-N,O=C(Nc1cccc(C(F)(F)F)c1)c1cccc2cc(Oc3cc(CO)ncn3)ccc12,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL99946,LEVOMILNACIPRAN,GJJFMKBJSRMPLA-DZGCQCFKSA-N,CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CN,1:Synthetic Small Molecule,,,1,0,0,4.0,2013.0,False
CHEMBL1908360,EVEROLIMUS,HKVAMNSJSFKALM-GKUWKFKPSA-N,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,1:Synthetic Small Molecule,,,1,0,0,4.0,2009.0,False
CHEMBL1503,OMEPRAZOLE,SUBDBMMJDZJVOS-UHFFFAOYSA-N,COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,1:Synthetic Small Molecule,,,1,0,0,4.0,1989.0,False
CHEMBL1201746,PRALATREXATE,OGSBUKJUDHAQEA-WMCAAGNKSA-N,C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,1:Synthetic Small Molecule,,,0,1,0,4.0,2009.0,False
CHEMBL1108,DROPERIDOL,RMEDXOLNCUSCGS-UHFFFAOYSA-N,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,1:Synthetic Small Molecule,,,0,1,0,4.0,1970.0,True
CHEMBL3306803,LUMATEPERONE,HOIIHACBCFLJET-SFTDATJTSA-N,CN1CCN2c3c(cccc31)[C@@H]1CN(CCCC(=O)c3ccc(F)cc3)CC[C@@H]12,1:Synthetic Small Molecule,,,1,0,0,4.0,2019.0,False
CHEMBL1187694,QUIFENADINE,PZMAHNDJABQWGS-UHFFFAOYSA-N,OC(c1ccccc1)(c1ccccc1)C1CN2CCC1CC2,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL3681419,BASMISANIL,VCGRFBXVSFAGGA-UHFFFAOYSA-N,Cc1onc(-c2ccc(F)cc2)c1COc1ccc(C(=O)N2CCS(=O)(=O)CC2)cn1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL103735,ATIPRIMOD,SERHTTSLBVGRBY-UHFFFAOYSA-N,CCCC1(CCC)CCC2(CCN(CCCN(CC)CC)C2)CC1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL3649803,AMELPARIB,WBBZUHMHBSXBDT-UHFFFAOYSA-N,CCOc1cc(CN2CCOCC2)cc2[nH]c(=O)c3c(c12)NCCC3,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL4594376,RALMITARONT,XHHXGKRFUPEPFM-OAHLLOKOSA-N,CCc1[nH]nc(C(=O)Nc2ccc([C@H]3CNCCO3)cc2)c1C,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2079588,TELATINIB,QFCXANHHBCGMAS-UHFFFAOYSA-N,CNC(=O)c1cc(COc2nnc(Nc3ccc(Cl)cc3)c3ccoc23)ccn1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL3989914,GLESATINIB,YRCHYHRCBXNYNU-UHFFFAOYSA-N,COCCNCc1ccc(-c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccc(F)cc5)cc4F)c3s2)nc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1201302,DEXAMETHASONE PHOSPHORIC ACID,VQODGRNSFPNSQE-CXSFZGCWSA-N,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,1:Synthetic Small Molecule,,,0,1,1,4.0,1959.0,False
CHEMBL1851805,PROPACETAMOL,QTGAJCQTLIRCFL-UHFFFAOYSA-N,CCN(CC)CC(=O)Oc1ccc(NC(C)=O)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1201230,MAGNESIUM,FYYHWMGAXLPEAU-UHFFFAOYSA-N,[Mg],9:Inorganic,,,0,0,0,3.0,,False
CHEMBL1231,OXYBUTYNIN,XIQVNETUBQGFHX-UHFFFAOYSA-N,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,1:Synthetic Small Molecule,,,1,0,1,4.0,1975.0,False
CHEMBL376180,AMINOPTERIN,TVZGACDUOSZQKY-LBPRGKRZSA-N,Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL604710,Z160,VCPMZDWBEWTGNW-UHFFFAOYSA-N,O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1214124,PERAMPANEL,PRMWGUBFXWROHD-UHFFFAOYSA-N,N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O,1:Synthetic Small Molecule,,,1,0,0,4.0,2012.0,False
CHEMBL1496,ROSUVASTATIN,BPRHUIZQVSMCRT-VEUZHWNKSA-N,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,1:Synthetic Small Molecule,,,1,0,0,4.0,2003.0,False
CHEMBL5095251,CEPEROGNASTAT,FRVXHWNHGWUTQO-CABZTGNLSA-N,CC(=O)Nc1nc(F)c(CN2CC[C@H](OCc3noc(C)n3)C[C@@H]2C)s1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1950651,EVODENOSON,SQJXTUJMBYVDBB-RQXXJAGISA-N,COC(=O)N1CCC(CC#Cc2nc(N)c3ncn([C@@H]4O[C@H](C(=O)NC5CC5)[C@@H](O)[C@H]4O)c3n2)CC1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL941,IMATINIB,KTUFNOKKBVMGRW-UHFFFAOYSA-N,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,1:Synthetic Small Molecule,,,1,0,0,4.0,2001.0,False
CHEMBL582912,CEFCAPENE,HJJRIJDTIPFROI-NVKITGPLSA-N,CC/C=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1csc(N)n1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL622,ETODOLAC,NNYBQONXHNTVIJ-UHFFFAOYSA-N,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,1:Synthetic Small Molecule,,,1,0,0,4.0,1991.0,False
CHEMBL1111,AMBRISENTAN,OUJTZYPIHDYQMC-LJQANCHMSA-N,COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O,1:Synthetic Small Molecule,,,1,0,0,4.0,2007.0,False
CHEMBL287631,PROGABIDE,IBALRBWGSVJPAP-UHFFFAOYSA-N,NC(=O)CCC/N=C(\c1ccc(Cl)cc1)c1cc(F)ccc1O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL208427,SOLABEGRON,LLDXOPKUNJTIRF-QFIPXVFZSA-N,O=C(O)c1cccc(-c2cccc(NCCNC[C@H](O)c3cccc(Cl)c3)c2)c1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL563,FLURBIPROFEN,SYTBZMRGLBWNTM-UHFFFAOYSA-N,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,1:Synthetic Small Molecule,,,1,0,1,4.0,1986.0,False
