"Parent Molecule";"Name";"Synonyms";"Research Codes";"Phase";"Drug Applicants";"USAN Stem";"USAN Year";"USAN Definition";"USAN Stem - Substem";"First Approval";"ATC Codes";"Level 4 ATC Codes";"Level 3 ATC Codes";"Level 2 ATC Codes";"Level 1 ATC Codes";"Patent";"Drug Type";"Passes Rule of Five";"First In Class";"Chirality";"Prodrug";"Oral";"Parenteral";"Topical";"Black Box";"Availability Type";"Smiles";"Inchi";"Withdrawn Flag";"Orphan"
"CHEMBL2103873";"MACITENTAN";"ACT 064992|ACT-064992|MACITENTAN|MACITENTAN COMPONENT OF OPSYNVI|OPSUMIT";"ACT 064992|ACT-064992";"4.0";"Torrent Pharmaceuticals Ltd|Zydus Lifesciences Global Fze|Aurobindo Pharma Ltd|Apotex Inc|Actelion Pharmaceuticals Us Inc";"'-entan'";"2011";"endothelin receptor antagonists";"'-entan(-entan)'";"2010";"C02KX04";"C02KX - Antihypertensives for pulmonary arterial hypertension";"C02K - OTHER ANTIHYPERTENSIVES";"C02 - ANTIHYPERTENSIVES";"C - CARDIOVASCULAR SYSTEM";"US-7094781-B2";"1:Synthetic Small Molecule";"0";"0";"Achiral Molecule";"0";"1";"0";"0";"1";"Prescription Only";"CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1";"InChI=1S/C19H20Br2N6O4S/c1-2-7-26-32(28,29)27-17-16(13-3-5-14(20)6-4-13)18(25-12-24-17)30-8-9-31-19-22-10-15(21)11-23-19/h3-6,10-12,26H,2,7-9H2,1H3,(H,24,25,27)";"False";"0"
"CHEMBL2218896";"NABILONE";"CESAMET|CPD 109514|CPD-109514|NABILONA|NABILONE";"CPD 109514|CPD-109514";"4.0";"Bausch Health Us Llc";"'nab-'";"1976";"cannabinol derivatives";"'nab-(nab-)'";"1985";"A04AD11";"A04AD - Other antiemetics";"A04A - ANTIEMETICS AND ANTINAUSEANTS";"A04 - ANTIEMETICS AND ANTINAUSEANTS";"A - ALIMENTARY TRACT AND METABOLISM";"None";"1:Synthetic Small Molecule";"0";"0";"Racemic Mixture";"0";"1";"0";"0";"0";"Discontinued";"CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(=O)CC21";"InChI=1S/C24H36O3/c1-6-7-8-9-12-23(2,3)16-13-20(26)22-18-15-17(25)10-11-19(18)24(4,5)27-21(22)14-16/h13-14,18-19,26H,6-12,15H2,1-5H3";"False";"0"
"CHEMBL240163";"PAZUFLOXACIN";"PAZUFLOXACIN|PAZUFLOXACINE|PAZUFLOXACINO|T-3761";"T-3761";"3.0";"";"'-oxacin'";"";"antibacterials (quinolone derivatives)";"'-oxacin(-oxacin)'";"";"J01MA18";"J01MA - Fluoroquinolones";"J01M - QUINOLONE ANTIBACTERIALS";"J01 - ANTIBACTERIALS FOR SYSTEMIC USE";"J - ANTIINFECTIVES FOR SYSTEMIC USE";"None";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"0";"0";"0";"0";"Unknown";"C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23";"InChI=1S/C16H15FN2O4/c1-7-6-23-14-11(16(18)2-3-16)10(17)4-8-12(14)19(7)5-9(13(8)20)15(21)22/h4-5,7H,2-3,6,18H2,1H3,(H,21,22)/t7-/m0/s1";"False";"0"
"CHEMBL419792";"SUMANIROLE";"PNU-95666|PNU-95666E|SUMANIROL|SUMANIROLE";"PNU-95666E";"3.0";"";"";"";"";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"0";"0";"0";"0";"Unknown";"CN[C@@H]1Cc2cccc3[nH]c(=O)n(c23)C1";"InChI=1S/C11H13N3O/c1-12-8-5-7-3-2-4-9-10(7)14(6-8)11(15)13-9/h2-4,8,12H,5-6H2,1H3,(H,13,15)/t8-/m1/s1";"False";"0"
"CHEMBL295829";"OXAMETACIN";"OXAMETACIN|OXAMETACINA|OXAMETACINE|Oxamethacin";"";"2.0";"";"'-metacin'";"";"anti-inflammatory agents (indomethacin type)";"'-metacin(-metacin)'";"";"M01AB13";"M01AB - Acetic acid derivatives and related substances";"M01A - ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS";"M01 - ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS";"M - MUSCULO-SKELETAL SYSTEM";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"COc1ccc2c(c1)c(CC(=O)NO)c(C)n2C(=O)c1ccc(Cl)cc1";"InChI=1S/C19H17ClN2O4/c1-11-15(10-18(23)21-25)16-9-14(26-2)7-8-17(16)22(11)19(24)12-3-5-13(20)6-4-12/h3-9,25H,10H2,1-2H3,(H,21,23)";"False";"0"
"CHEMBL3545108";"AZD9056";"AZD 9056|AZD-9056|AZD9056";"AZD9056";"2.0";"";"";"";"";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CCCNCCCO)ccc1Cl";"InChI=1S/C24H35ClN2O2/c25-22-5-4-17(3-1-6-26-7-2-8-28)12-21(22)23(29)27-16-24-13-18-9-19(14-24)11-20(10-18)15-24/h4-5,12,18-20,26,28H,1-3,6-11,13-16H2,(H,27,29)";"False";"0"
"CHEMBL115";"INDINAVIR ANHYDROUS";"INDINAVIR ANHYDROUS";"";"4.0";"Merck Sharp And Dohme Corp";"'-vir'";"1995";"antivirals: HIV protease inhibitors (saquinavir type)";"'-vir(-vir (-navir))'";"1996";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"0";"0";"Single Stereoisomer";"0";"1";"0";"0";"0";"Discontinued";"CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O";"InChI=1S/C36H47N5O4/c1-36(2,3)39-35(45)31-24-40(22-26-12-9-15-37-21-26)16-17-41(31)23-29(42)19-28(18-25-10-5-4-6-11-25)34(44)38-33-30-14-8-7-13-27(30)20-32(33)43/h4-15,21,28-29,31-33,42-43H,16-20,22-24H2,1-3H3,(H,38,44)(H,39,45)/t28-,29+,31+,32-,33+/m1/s1";"False";"0"
"CHEMBL2106561";"CADRALAZINE";"CADRAL|CADRALAZINA|CADRALAZINE";"";"2.0";"";"'-dralazine; -lazine'";"";"antihypertensives (hydrazine-phthalazines); antiarrhythmic/antianginal/antihypertensive agents, phthalazine like structure";"'-dralazine(-dralazine); -lazine(-lazine)'";"";"C02DB04";"C02DB - Hydrazinophthalazine derivatives";"C02D - ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON";"C02 - ANTIHYPERTENSIVES";"C - CARDIOVASCULAR SYSTEM";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"0";"0";"0";"0";"Unknown";"CCOC(=O)NNc1ccc(N(CC)CC(C)O)nn1";"InChI=1S/C12H21N5O3/c1-4-17(8-9(3)18)11-7-6-10(13-15-11)14-16-12(19)20-5-2/h6-7,9,18H,4-5,8H2,1-3H3,(H,13,14)(H,16,19)";"False";"0"
"CHEMBL96172";"EPOTHILONE D";"(-)-DESOXYEPOTHILONE B|12,13-DESOXYEPOTHILONE B|12,13-DESOXYEPOTHILONE B, CIS|DESOXYEPOTHILONE B|EPOTHILONE D|KOS-862|NSC-703147|R-1492|R1492";"KOS-862|NSC-703147|R-1492|R1492";"2.0";"";"";"";"";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"0";"0";"Single Stereoisomer";"0";"0";"0";"0";"0";"Unknown";"C/C1=C/C[C@@H](/C(C)=C/c2csc(C)n2)OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@@H](O)[C@@H](C)CCC1";"InChI=1S/C27H41NO5S/c1-16-9-8-10-17(2)25(31)19(4)26(32)27(6,7)23(29)14-24(30)33-22(12-11-16)18(3)13-21-15-34-20(5)28-21/h11,13,15,17,19,22-23,25,29,31H,8-10,12,14H2,1-7H3/b16-11-,18-13+/t17-,19+,22-,23-,25-/m0/s1";"False";"0"
"CHEMBL5314458";"EMZELTRECTINIB";"EMZELTRECTINIB";"";"2.0";"";"'-tinib'";"";"tyrosine kinase inhibitors: tropomyosin receptor kinase (TRK) inhibitors";"'-tinib(-tinib (-trectinib))'";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"0";"0";"0";"0";"Unknown";"NC(=O)c1c(N)nn2ccc(N3C[C@@H](F)C[C@@H]3c3cc(F)ccc3F)nc12";"InChI=1S/C17H15F3N6O/c18-8-1-2-11(20)10(5-8)12-6-9(19)7-25(12)13-3-4-26-17(23-13)14(16(22)27)15(21)24-26/h1-5,9,12H,6-7H2,(H2,21,24)(H2,22,27)/t9-,12+/m0/s1";"False";"0"
"CHEMBL11672";"ROQUINIMEX";"FCF 89|FCF-89|LS 2616|LS-2616|Linomide|ROQUINIMEX";"FCF 89|FCF-89|LS 2616|LS-2616";"2.0";"";"'-imex'";"1995";"immunostimulants";"'-imex(-imex)'";"";"L03AX02";"L03AX - Other immunostimulants";"L03A - IMMUNOSTIMULANTS";"L03 - IMMUNOSTIMULANTS";"L - ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"CN(C(=O)c1c(O)c2ccccc2n(C)c1=O)c1ccccc1";"InChI=1S/C18H16N2O3/c1-19(12-8-4-3-5-9-12)17(22)15-16(21)13-10-6-7-11-14(13)20(2)18(15)23/h3-11,21H,1-2H3";"False";"0"
"CHEMBL1177";"PEMOLINE";"AZOKSODON|AZOXODON|AZOXODONE|CENTRAMIN|CYLERT|DANTROMIN|DELTAMIN|DELTAMINE|FENOXAZOL|HYTON|HYTON ASA|KETHAMED|LA-956|NITAN|NSC-169499|NSC-25159|OKODON|PEMOLIN|PEMOLINA|PEMOLINE|PHENIMINOOXAZOLIDINONE|PHENOXAZOLE|PHENYLISOHYDANTOIN|PHENYLPSEUDOHYDANTOIN|PIOXOL|PONDEX|RONYL|SIGMADYN|SISTRA|STIMUL|STIMULOL|TRADON|TRADONE|VOLITAL|YH-1";"LA-956|NSC-169499|NSC-25159|YH-1";"4.0";"Fosun Pharma Usa Inc|Mallinckrodt Inc|Watson Laboratories Inc|Teva Pharmaceuticals Usa|Vintage Pharmaceuticals Inc|Actavis Elizabeth Llc|Abbott Laboratories Pharmaceutical Products Div";"";"1966";"";"";"1975";"N06BA05";"N06BA - Centrally acting sympathomimetics";"N06B - PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS";"N06 - PSYCHOANALEPTICS";"N - NERVOUS SYSTEM";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"1";"0";"0";"1";"Withdrawn";"NC1=NC(=O)C(c2ccccc2)O1";"InChI=1S/C9H8N2O2/c10-9-11-8(12)7(13-9)6-4-2-1-3-5-6/h1-5,7H,(H2,10,11,12)";"True";"0"
"CHEMBL1541";"CEFIXIME";"ANHYDROUS CEFIXIME|CEFIXIMA|CEFIXIME|CEFIXIME ANHYDROUS|CEFIXIME HYDRATE|CEFIXIME TRIHYDRATE|CEPHORAL|CITROPEN|CL 284,635|CL-284635|Cefspan|FK 027|FK-027|FR 17027|FR-17027|Oroken|SUPRAX";"CL 284,635|CL-284635|FK 027|FK-027|FR 17027|FR-17027";"4.0";"Lupin Ltd|Alkem Laboratories Ltd|Aurobindo Pharma Ltd|Chartwell Rx Sciences Llc|Belcher Pharmaceuticals Llc|Lupin Pharmaceuticals Inc|Lederle Laboratories Div American Cyanamid Co";"'cef-'";"1987";"cephalosporins";"'cef-(cef-)'";"1989";"J01DD08";"J01DD - Third-generation cephalosporins";"J01D - OTHER BETA-LACTAM ANTIBACTERIALS";"J01 - ANTIBACTERIALS FOR SYSTEMIC USE";"J - ANTIINFECTIVES FOR SYSTEMIC USE";"US-9233112-B2";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"1";"0";"0";"0";"Prescription Only";"C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OCC(=O)O)c3csc(N)n3)[C@H]2SC1";"InChI=1S/C16H15N5O7S2/c1-2-6-4-29-14-10(13(25)21(14)11(6)15(26)27)19-12(24)9(20-28-3-8(22)23)7-5-30-16(17)18-7/h2,5,10,14H,1,3-4H2,(H2,17,18)(H,19,24)(H,22,23)(H,26,27)/b20-9-/t10-,14-/m1/s1";"False";"0"
"CHEMBL4291143";"PC-786";"PC-786|PC786";"PC-786|PC786";"2.0";"";"";"";"";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"0";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"Cc1cnc(N2CC3(CCOCC3)C2)c(C(=O)Nc2ccc(C(=O)N3CCc4cc(C(=O)Nc5c(C)cccc5F)sc4-c4ccccc43)cc2)c1";"InChI=1S/C41H38FN5O4S/c1-25-20-31(37(43-22-25)46-23-41(24-46)15-18-51-19-16-41)38(48)44-29-12-10-27(11-13-29)40(50)47-17-14-28-21-34(52-36(28)30-7-3-4-9-33(30)47)39(49)45-35-26(2)6-5-8-32(35)42/h3-13,20-22H,14-19,23-24H2,1-2H3,(H,44,48)(H,45,49)";"False";"0"
"CHEMBL398435";"TICAGRELOR";"AR-C126532XX|AZD-6140|AZD6140|BRILINTA|BRILIQUE|POSSIA|TICAGRELOR";"AR-C126532XX|AZD-6140|AZD6140";"4.0";"Prinston Pharmaceutical Inc|Mylan Pharmaceuticals Inc|Amneal Eu Ltd|Sigmapharm Laboratories Llc|Astrazeneca Pharmaceuticals Lp|Watson Laboratories Inc|Sunshine Lake Pharma Co Ltd|Hisun Pharmaceutical Hangzhou Co Ltd|Alkem Laboratories Ltd|Dr Reddys Laboratories Ltd";"'-grel-'";"2007";"platelet aggregation inhibitors, primarily platelet P2Y12 receptor antagonists: P2Y12 purinoceptor (ADP-glucose receptor) antagonists";"'-grel-(-grel- (-grelor))'";"2010";"B01AC24";"B01AC - Platelet aggregation inhibitors excl. heparin";"B01A - ANTITHROMBOTIC AGENTS";"B01 - ANTITHROMBOTIC AGENTS";"B - BLOOD AND BLOOD FORMING ORGANS";"US-8425934-B2";"1:Synthetic Small Molecule";"0";"0";"Single Stereoisomer";"0";"1";"0";"0";"1";"Prescription Only";"CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1";"InChI=1S/C23H28F2N6O4S/c1-2-7-36-23-27-21(26-15-9-12(15)11-3-4-13(24)14(25)8-11)18-22(28-23)31(30-29-18)16-10-17(35-6-5-32)20(34)19(16)33/h3-4,8,12,15-17,19-20,32-34H,2,5-7,9-10H2,1H3,(H,26,27,28)/t12-,15+,16+,17-,19-,20+/m0/s1";"False";"0"
"CHEMBL1289494";"TIVOZANIB";"ASP-4130|AV-951|KIL8951|KRN-951|Kil-8951|TIVOZANIB|Tivozanib";"ASP-4130|AV-951|KIL8951|KRN-951|Kil-8951";"4.0";"Aveo Pharmaceuticals Inc";"'-anib'";"2009";"angiogenesis inhibitors";"'-anib(-anib)'";"2017";"L01EK03";"L01EK - Vascular endothelial growth factor receptor (VEGFR) tyrosine kinase inhibitors";"L01E - PROTEIN KINASE INHIBITORS";"L01 - ANTINEOPLASTIC AGENTS";"L - ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS";"US-6821987-B2";"1:Synthetic Small Molecule";"0";"0";"Achiral Molecule";"0";"1";"0";"0";"0";"Prescription Only";"COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC";"InChI=1S/C22H19ClN4O5/c1-12-8-21(27-32-12)26-22(28)25-16-5-4-13(9-15(16)23)31-18-6-7-24-17-11-20(30-3)19(29-2)10-14(17)18/h4-11H,1-3H3,(H2,25,26,27,28)";"False";"0"
"CHEMBL219376";"OXYCINCHOPHEN";"NSC-41784|OXICINCOFENO|OXYCINCHOPEN|OXYCINCHOPHEN|OXYCINCHOPHENE";"NSC-41784";"2.0";"";"";"";"";"";"";"M01CA03";"M01CA - Quinolines";"M01C - SPECIFIC ANTIRHEUMATIC AGENTS";"M01 - ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS";"M - MUSCULO-SKELETAL SYSTEM";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"O=C(O)c1c(O)c(-c2ccccc2)nc2ccccc12";"InChI=1S/C16H11NO3/c18-15-13(16(19)20)11-8-4-5-9-12(11)17-14(15)10-6-2-1-3-7-10/h1-9,18H,(H,19,20)";"False";"0"
"CHEMBL1822872";"BTZ-043";"BTZ-043|BTZ-10526043|BZT043";"BTZ-10526043";"2.0";"";"";"";"";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"0";"0";"0";"0";"Unknown";"C[C@H]1COC2(CCN(c3nc(=O)c4cc(C(F)(F)F)cc([N+](=O)[O-])c4s3)CC2)O1";"InChI=1S/C17H16F3N3O5S/c1-9-8-27-16(28-9)2-4-22(5-3-16)15-21-14(24)11-6-10(17(18,19)20)7-12(23(25)26)13(11)29-15/h6-7,9H,2-5,8H2,1H3/t9-/m0/s1";"False";"0"
"CHEMBL4078588";"MK-7622";"MK-7622|MK7622";"MK7622";"2.0";"";"";"";"";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"Cc1ccc(Cc2cc3c(=O)n([C@H]4CCCC[C@@H]4O)cnc3c3ccccc23)cn1";"InChI=1S/C25H25N3O2/c1-16-10-11-17(14-26-16)12-18-13-21-24(20-7-3-2-6-19(18)20)27-15-28(25(21)30)22-8-4-5-9-23(22)29/h2-3,6-7,10-11,13-15,22-23,29H,4-5,8-9,12H2,1H3/t22-,23-/m0/s1";"False";"0"
"CHEMBL593019";"PYRIDOXAMINE";"PYRIDOXAMINE|PYRIDOXYLAMINE";"";"2.0";"";"";"";"";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"Cc1ncc(CO)c(CN)c1O";"InChI=1S/C8H12N2O2/c1-5-8(12)7(2-9)6(4-11)3-10-5/h3,11-12H,2,4,9H2,1H3";"False";"0"
"CHEMBL1200436";"OXANDROLONE";"ANAVAR|LONAVAR|NSC-67068|OXANDRIN|OXANDROLONA|OXANDROLONE|OXANDROLONE CIII|PROVITAR|SC 11585|SC-11585|VASOROME";"NSC-67068|SC 11585|SC-11585";"4.0";"Par Pharmaceutical Inc|Roxane Laboratories Inc|Sandoz Inc|Upsher Smith Laboratories Llc";"'-andr-; -olone'";"1962";"androgens; steroids (not prednisolone derivatives)";"'-andr-(-andr-); -olone(-olone)'";"1964";"A14AA08";"A14AA - Androstan derivatives";"A14A - ANABOLIC STEROIDS";"A14 - ANABOLIC AGENTS FOR SYSTEMIC USE";"A - ALIMENTARY TRACT AND METABOLISM";"None";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"1";"0";"0";"1";"Discontinued";"C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O";"InChI=1S/C19H30O3/c1-17-11-22-16(20)10-12(17)4-5-13-14(17)6-8-18(2)15(13)7-9-19(18,3)21/h12-15,21H,4-11H2,1-3H3/t12-,13+,14-,15-,17-,18-,19-/m0/s1";"False";"0"
"CHEMBL488";"AMINOGLUTETHIMIDE";"AMINOGLUTETHIMIDE|AMINOGLUTETIMIDA|CYTADREN|NSC-330915|ORIMETEN";"NSC-330915";"4.0";"Novartis Pharmaceuticals Corp";"";"";"";"";"1980";"L02BG01";"L02BG - Aromatase inhibitors";"L02B - HORMONE ANTAGONISTS AND RELATED AGENTS";"L02 - ENDOCRINE THERAPY";"L - ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"1";"0";"0";"0";"Discontinued";"CCC1(c2ccc(N)cc2)CCC(=O)NC1=O";"InChI=1S/C13H16N2O2/c1-2-13(8-7-11(16)15-12(13)17)9-3-5-10(14)6-4-9/h3-6H,2,7-8,14H2,1H3,(H,15,16,17)";"False";"0"
"CHEMBL730";"NITROGLYCERIN";"C01DA02|CHLORMETHINE OXIDE HYDROCHLORIDE|CORO-NITRO|DEPONIT 10|DEPONIT 5|DILUTED NITROGLYCERIN|GLONOINUM|GLYCERYL TRINITRATE|GLYCERYL TRINITRATE SOLUTION|GLYTRIN|GONITRO|IMX-150|LENITRAL 7.5|MECHLORETHAMINE OXIDE HCL|MINITRAN|MINITRAN 10|MINITRAN 15|MINITRAN 5|MITOMEN|MUSTRON|NATIROSE|NITORA|NITRIDERM TTS|NITRO IV|NITRO-BID|NITRO-DUR|NITRO-MACK RET|NITROCINE|NITROCONTIN CONTINUS|NITROGLYCERIN|NITROGLYCERIN TABLETS|NITROL|NITROLINGUAL|NITROLINGUAL PUMPSPRAY|NITROMIN|NITROMIN HYDROCHLORIDE|NITROMIST|NITRONAL|NITROSTAT|PERCUTOL|RECTIV|RECTOGESIC|SUSCARD BUCCAL|SUSTAC|TRANSDERM-NITRO|TRANSIDERM-NITRO 10|TRANSIDERM-NITRO 5|TRIDIL|TRINITRIN|TRINITRINE|TRINTEK 10|TRINTEK 15|TRINTEK 5";"C01DA02";"4.0";"Cosette Pharmaceuticals Inc|Novartis Pharmaceuticals Corp|G Pohl Boskamp Gmbh And Co|Rorer Pharmaceutical Corp Sub Rorer Group|Viwit Pharmaceutical Co Ltd|Actavis Laboratories Fl Inc|Aurobindo Pharma Ltd|Pohl Boskamp|Fougera Pharmaceuticals Inc|Sanofi Aventis Us Llc";"";"";"";"";"1981";"C01DA52 | C05AE01 | C01DA02";"C01DA - Organic nitrates | C05AE - Muscle relaxants | C01DA - Organic nitrates";"C01D - VASODILATORS USED IN CARDIAC DISEASES | C05A - AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE | C01D - VASODILATORS USED IN CARDIAC DISEASES";"C01 - CARDIAC THERAPY | C05 - VASOPROTECTIVES | C01 - CARDIAC THERAPY";"C - CARDIOVASCULAR SYSTEM | C - CARDIOVASCULAR SYSTEM | C - CARDIOVASCULAR SYSTEM";"US-7872049-B2";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"1";"0";"1";"1";"1";"Prescription Only";"O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-]";"InChI=1S/C3H5N3O9/c7-4(8)13-1-3(15-6(11)12)2-14-5(9)10/h3H,1-2H2";"False";"0"
"CHEMBL671";"THIOTEPA";"NSC-6396|TEPADINA|TEPYLUTE|THIOPLEX|THIOTEPA|THIOTEPA RIEMSER|TIOTEPA";"NSC-6396";"4.0";"Immunex Corp|Gland Pharma Ltd|Dr Reddys Laboratories Ltd|Msn Laboratories Private Ltd|Fresenius Kabi Usa Llc|Beloteca Inc|Meitheal Pharmaceuticals Inc|Teva Parenteral Medicines Inc|Jiangsu Hengrui Pharmaceuticals Co Ltd|West-Ward Pharmaceuticals International Ltd";"'-tepa'";"";"antineoplastics (thiotepa derivatives)";"'-tepa(-tepa)'";"1959";"L01AC01";"L01AC - Ethylene imines";"L01A - ALKYLATING AGENTS";"L01 - ANTINEOPLASTIC AGENTS";"L - ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS";"US-11975013-B2";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"1";"0";"1";"Prescription Only";"S=P(N1CC1)(N1CC1)N1CC1";"InChI=1S/C6H12N3PS/c11-10(7-1-2-7,8-3-4-8)9-5-6-9/h1-6H2";"False";"0"
"CHEMBL2107723";"ACOTIAMIDE";"ACOTIAMIDA|ACOTIAMIDE";"";"3.0";"";"";"2005";"";"";"";"A03FA10";"A03FA - Propulsives";"A03F - PROPULSIVES";"A03 - DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS";"A - ALIMENTARY TRACT AND METABOLISM";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"COc1cc(O)c(C(=O)Nc2nc(C(=O)NCCN(C(C)C)C(C)C)cs2)cc1OC";"InChI=1S/C21H30N4O5S/c1-12(2)25(13(3)4)8-7-22-20(28)15-11-31-21(23-15)24-19(27)14-9-17(29-5)18(30-6)10-16(14)26/h9-13,26H,7-8H2,1-6H3,(H,22,28)(H,23,24,27)";"False";"0"
"CHEMBL2403318";"DELEOBUVIR";"BI 207127|BI-207127|DELEOBUVIR";"BI 207127|BI-207127";"3.0";"";"'-vir'";"2013";"antivirals: RNA polymerase (NS5B) inhibitors";"'-vir(-vir (-buvir))'";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"0";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"Cn1c(C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Br)cn5)n(C)c4c3)CCC2)nc2ccc(/C=C/C(=O)O)cc21";"InChI=1S/C34H33BrN6O3/c1-40-26-17-22(10-11-24(26)29(21-6-3-4-7-21)30(40)31-36-18-23(35)19-37-31)32(44)39-34(14-5-15-34)33-38-25-12-8-20(9-13-28(42)43)16-27(25)41(33)2/h8-13,16-19,21H,3-7,14-15H2,1-2H3,(H,39,44)(H,42,43)/b13-9+";"False";"0"
"CHEMBL1500276";"OXELADIN";"OXELADIN|OXELADINA|OXELADINE";"";"4.0";"";"";"";"";"";"";"R05DB09";"R05DB - Other cough suppressants";"R05D - COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS";"R05 - COUGH AND COLD PREPARATIONS";"R - RESPIRATORY SYSTEM";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Withdrawn";"CCN(CC)CCOCCOC(=O)C(CC)(CC)c1ccccc1";"InChI=1S/C20H33NO3/c1-5-20(6-2,18-12-10-9-11-13-18)19(22)24-17-16-23-15-14-21(7-3)8-4/h9-13H,5-8,14-17H2,1-4H3";"True";"0"
"CHEMBL346178";"OSANETANT";"OSANETANT|SB-236984|SR-14280|SR-142801|SR142801";"SB-236984|SR-14280|SR-142801|SR142801";"2.0";"";"'-tant'";"";"tachykinin (neurokinin) receptor antagonists: NK3 receptor antagonists";"'-tant(-tant (-netant))'";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"0";"0";"Single Stereoisomer";"0";"0";"0";"0";"0";"Unknown";"CC(=O)N(C)C1(c2ccccc2)CCN(CCC[C@]2(c3ccc(Cl)c(Cl)c3)CCCN(C(=O)c3ccccc3)C2)CC1";"InChI=1S/C35H41Cl2N3O2/c1-27(41)38(2)35(29-13-7-4-8-14-29)19-23-39(24-20-35)21-9-17-34(30-15-16-31(36)32(37)25-30)18-10-22-40(26-34)33(42)28-11-5-3-6-12-28/h3-8,11-16,25H,9-10,17-24,26H2,1-2H3/t34-/m0/s1";"False";"0"
